,holiday,temp_K,temp_oC,temp_oF,rain_mm,snow_mm,cloud_cover_%,weather_main,weather_description,date_time,traffic_volume
9810,N/A,275.18,2.03,35.65,0.34,0.0,64,Rain,light rain,2014-01-19 12:00:00,3782
9811,N/A,275.96,2.81,37.06,0.68,0.0,64,Rain,light rain,2014-01-19 13:00:00,4117
9812,N/A,276.1,2.95,37.31,1.02,0.0,64,Rain,moderate rain,2014-01-19 14:00:00,3938
9813,N/A,276.16,3.01,37.42,1.07,0.0,64,Rain,moderate rain,2014-01-19 15:00:00,3952
9814,N/A,275.89,2.74,36.93,0.64,0.0,64,Rain,light rain,2014-01-19 16:00:00,4410
9815,N/A,274.93,1.78,35.2,0.51,0.0,64,Rain,light rain,2014-01-19 17:00:00,3752
9816,N/A,274.62,1.47,34.65,0.25,0.0,90,Rain,light rain,2014-01-19 18:00:00,3095
9817,N/A,273.7,0.55,32.99,0.0,0.0,64,Clouds,broken clouds,2014-01-19 19:00:00,2504
9818,N/A,272.15,-1.0,30.2,0.0,0.0,64,Clouds,broken clouds,2014-01-19 20:00:00,2024
9819,N/A,272.11,-1.04,30.13,0.0,0.0,64,Clouds,broken clouds,2014-01-19 22:00:00,1499
9820,N/A,271.85,-1.3,29.66,0.0,0.0,64,Clouds,broken clouds,2014-01-19 23:00:00,1004
9821,Martin Luther King Jr Day,271.79,-1.36,29.55,0.0,0.0,64,Clouds,broken clouds,2014-01-20 00:00:00,480
9822,Martin Luther King Jr Day,271.72,-1.43,29.43,0.0,0.0,64,Clouds,broken clouds,2014-01-20 01:00:00,347
9823,Martin Luther King Jr Day,271.64,-1.51,29.28,0.0,0.0,64,Clouds,broken clouds,2014-01-20 02:00:00,251
9824,Martin Luther King Jr Day,271.74,-1.41,29.46,0.0,0.0,64,Clouds,broken clouds,2014-01-20 03:00:00,332
9825,Martin Luther King Jr Day,271.32,-1.83,28.71,0.0,0.0,64,Clouds,broken clouds,2014-01-20 04:00:00,711
9826,Martin Luther King Jr Day,270.43,-2.72,27.1,0.0,0.0,64,Clouds,broken clouds,2014-01-20 05:00:00,2188
9827,Martin Luther King Jr Day,269.26,-3.89,25.0,0.0,0.0,64,Clouds,broken clouds,2014-01-20 07:00:00,4403
9828,Martin Luther King Jr Day,266.26,-6.89,19.6,0.0,0.0,90,Snow,light snow,2014-01-20 08:00:00,3861
9829,Martin Luther King Jr Day,265.34,-7.81,17.94,0.0,0.0,90,Snow,light snow,2014-01-20 09:00:00,3634
9830,Martin Luther King Jr Day,264.12,-9.03,15.75,0.25,0.0,64,Rain,light rain,2014-01-20 11:00:00,3849
9831,Martin Luther King Jr Day,263.45,-9.7,14.54,0.0,0.0,64,Snow,light snow,2014-01-20 12:00:00,4008
9832,Martin Luther King Jr Day,262.08,-11.07,12.07,0.0,0.0,64,Haze,haze,2014-01-20 13:00:00,4395
9833,Martin Luther King Jr Day,261.75,-11.4,11.48,0.0,0.0,64,Snow,light snow,2014-01-20 14:00:00,4515
9834,Martin Luther King Jr Day,261.29,-11.86,10.65,0.0,0.0,64,Clouds,broken clouds,2014-01-20 15:00:00,4614
9835,Martin Luther King Jr Day,260.28,-12.87,8.83,0.0,0.0,64,Clouds,broken clouds,2014-01-20 16:00:00,4687
9836,Martin Luther King Jr Day,258.61,-14.54,5.83,0.0,0.0,64,Clouds,broken clouds,2014-01-20 17:00:00,4516
9837,Martin Luther King Jr Day,257.73,-15.42,4.24,0.0,0.0,64,Clouds,broken clouds,2014-01-20 19:00:00,2627
9838,Martin Luther King Jr Day,256.45,-16.7,1.94,0.0,0.0,64,Clouds,broken clouds,2014-01-20 20:00:00,2210
9839,Martin Luther King Jr Day,255.95,-17.2,1.04,0.0,0.0,64,Clouds,broken clouds,2014-01-20 21:00:00,1907
9840,Martin Luther King Jr Day,254.89,-18.26,-0.87,0.0,0.0,1,Clear,sky is clear,2014-01-20 22:00:00,1332
9841,Martin Luther King Jr Day,253.01,-20.14,-4.25,0.0,0.0,1,Clear,sky is clear,2014-01-20 23:00:00,839
9842,N/A,250.88,-22.27,-8.09,0.0,0.0,1,Clear,sky is clear,2014-01-21 00:00:00,422
9843,N/A,250.38,-22.77,-8.99,0.0,0.0,1,Clear,sky is clear,2014-01-21 01:00:00,289
9844,N/A,249.13,-24.02,-11.24,0.0,0.0,1,Clear,sky is clear,2014-01-21 02:00:00,222
9845,N/A,248.38,-24.77,-12.59,0.0,0.0,1,Clear,sky is clear,2014-01-21 03:00:00,302
9846,N/A,247.8,-25.35,-13.63,0.0,0.0,1,Clear,sky is clear,2014-01-21 04:00:00,784
9847,N/A,248.15,-25.0,-13.0,0.0,0.0,1,Clear,sky is clear,2014-01-21 05:00:00,2554
9848,N/A,249.15,-24.0,-11.2,0.0,0.0,1,Clear,sky is clear,2014-01-21 06:00:00,5492
9849,N/A,248.15,-25.0,-13.0,0.0,0.0,40,Clouds,scattered clouds,2014-01-21 07:00:00,6222
9850,N/A,248.15,-25.0,-13.0,0.0,0.0,40,Clouds,scattered clouds,2014-01-21 08:00:00,5710
9851,N/A,247.15,-26.0,-14.8,0.0,0.0,1,Clear,sky is clear,2014-01-21 09:00:00,4642
9852,N/A,248.83,-24.32,-11.78,0.0,0.0,1,Clear,sky is clear,2014-01-21 10:00:00,4167
9853,N/A,251.99,-21.16,-6.09,0.0,0.0,5,Clear,sky is clear,2014-01-21 11:00:00,4288
9854,N/A,253.89,-19.26,-2.67,0.0,0.0,64,Clouds,broken clouds,2014-01-21 13:00:00,4601
9855,N/A,254.96,-18.19,-0.74,0.0,0.0,64,Clouds,broken clouds,2014-01-21 14:00:00,5037
9856,N/A,255.72,-17.43,0.63,0.0,0.0,64,Clouds,broken clouds,2014-01-21 15:00:00,5670
9857,N/A,255.57,-17.58,0.36,0.0,0.0,64,Snow,light snow,2014-01-21 16:00:00,6322
9858,N/A,255.31,-17.84,-0.11,0.0,0.0,64,Snow,light snow,2014-01-21 17:00:00,5850
9859,N/A,255.7,-17.45,0.59,0.0,0.0,64,Snow,light snow,2014-01-21 19:00:00,2923
9860,N/A,255.7,-17.45,0.59,0.0,0.0,64,Snow,light snow,2014-01-21 20:00:00,2517
9861,N/A,256.13,-17.02,1.36,0.0,0.0,64,Snow,light snow,2014-01-21 21:00:00,2269
9862,N/A,256.63,-16.52,2.26,0.0,0.0,90,Snow,light snow,2014-01-21 22:00:00,1364
9863,N/A,257.29,-15.86,3.45,0.0,0.0,64,Snow,light snow,2014-01-21 23:00:00,845
9864,N/A,257.88,-15.27,4.51,0.0,0.0,64,Snow,light snow,2014-01-22 00:00:00,416
9865,N/A,258.33,-14.82,5.32,0.0,0.0,64,Snow,light snow,2014-01-22 01:00:00,300
9866,N/A,258.76,-14.39,6.1,0.0,0.0,64,Snow,light snow,2014-01-22 02:00:00,271
9867,N/A,258.9,-14.25,6.35,0.0,0.0,64,Snow,light snow,2014-01-22 03:00:00,364
9868,N/A,258.74,-14.41,6.06,0.0,0.0,64,Clouds,broken clouds,2014-01-22 04:00:00,792
9869,N/A,257.94,-15.21,4.62,0.0,0.0,64,Clouds,broken clouds,2014-01-22 05:00:00,2461
9870,N/A,257.75,-15.4,4.28,0.0,0.0,64,Snow,light snow,2014-01-22 06:00:00,5607
9871,N/A,258.24,-14.91,5.16,0.0,0.0,64,Snow,light snow,2014-01-22 07:00:00,4802
9872,N/A,258.44,-14.71,5.52,0.0,0.0,64,Snow,light snow,2014-01-22 08:00:00,5120
9873,N/A,258.2,-14.95,5.09,0.0,0.0,64,Haze,haze,2014-01-22 09:00:00,4939
9874,N/A,257.77,-15.38,4.32,0.0,0.0,64,Snow,light snow,2014-01-22 10:00:00,4143
9875,N/A,257.78,-15.37,4.33,0.0,0.0,64,Haze,haze,2014-01-22 11:00:00,4186
9876,N/A,257.34,-15.81,3.54,0.0,0.0,64,Snow,light snow,2014-01-22 12:00:00,4423
9877,N/A,256.76,-16.39,2.5,0.0,0.0,64,Haze,haze,2014-01-22 13:00:00,4601
9878,N/A,256.39,-16.76,1.83,0.0,0.0,40,Haze,haze,2014-01-22 14:00:00,4994
9879,N/A,256.1,-17.05,1.31,0.0,0.0,64,Clouds,broken clouds,2014-01-22 15:00:00,5446
9880,N/A,255.41,-17.74,0.07,0.0,0.0,1,Clear,sky is clear,2014-01-22 16:00:00,6427
9881,N/A,255.22,-17.93,-0.27,0.0,0.0,1,Clear,sky is clear,2014-01-22 17:00:00,6095
9882,N/A,254.2,-18.95,-2.11,0.0,0.0,64,Clouds,broken clouds,2014-01-22 18:00:00,4504
9883,N/A,253.39,-19.76,-3.57,0.0,0.0,5,Clear,sky is clear,2014-01-22 19:00:00,3178
9884,N/A,252.62,-20.53,-4.95,0.0,0.0,5,Clear,sky is clear,2014-01-22 20:00:00,2488
9885,N/A,251.64,-21.51,-6.72,0.0,0.0,1,Clear,sky is clear,2014-01-22 21:00:00,2211
9886,N/A,250.64,-22.51,-8.52,0.0,0.0,1,Clear,sky is clear,2014-01-22 22:00:00,1503
9887,N/A,249.64,-23.51,-10.32,0.0,0.0,1,Clear,sky is clear,2014-01-22 23:00:00,924
9888,N/A,248.38,-24.77,-12.59,0.0,0.0,1,Clear,sky is clear,2014-01-23 00:00:00,490
9889,N/A,248.38,-24.77,-12.59,0.0,0.0,1,Clear,sky is clear,2014-01-23 01:00:00,266
9890,N/A,247.81,-25.34,-13.61,0.0,0.0,1,Clear,sky is clear,2014-01-23 02:00:00,244
9891,N/A,247.48,-25.67,-14.21,0.0,0.0,1,Clear,sky is clear,2014-01-23 03:00:00,337
9892,N/A,247.15,-26.0,-14.8,0.0,0.0,1,Clear,sky is clear,2014-01-23 04:00:00,754
9893,N/A,247.15,-26.0,-14.8,0.0,0.0,1,Clear,sky is clear,2014-01-23 05:00:00,2484
9894,N/A,276.793,3.64,38.55,0.0,0.0,64,Clouds,broken clouds,2014-01-23 07:00:00,5859
9895,N/A,276.793,3.64,38.55,0.0,0.0,64,Clouds,broken clouds,2014-01-23 08:00:00,4958
9896,N/A,247.15,-26.0,-14.8,0.0,0.0,1,Clear,sky is clear,2014-01-23 09:00:00,4250
9897,N/A,247.8,-25.35,-13.63,0.0,0.0,1,Clear,sky is clear,2014-01-23 10:00:00,3885
9898,N/A,248.47,-24.68,-12.42,0.0,0.0,1,Clear,sky is clear,2014-01-23 11:00:00,4024
9899,N/A,250.39,-22.76,-8.97,0.0,0.0,5,Clear,sky is clear,2014-01-23 12:00:00,4499
9900,N/A,251.15,-22.0,-7.6,0.0,0.0,1,Clear,sky is clear,2014-01-23 13:00:00,4547
9901,N/A,252.15,-21.0,-5.8,0.0,0.0,1,Clear,sky is clear,2014-01-23 14:00:00,4766
9902,N/A,252.48,-20.67,-5.21,0.0,0.0,1,Clear,sky is clear,2014-01-23 15:00:00,4946
9903,N/A,251.9,-21.25,-6.25,0.0,0.0,1,Clear,sky is clear,2014-01-23 16:00:00,5953
9904,N/A,251.64,-21.51,-6.72,0.0,0.0,40,Clouds,scattered clouds,2014-01-23 17:00:00,5676
9905,N/A,251.15,-22.0,-7.6,0.0,0.0,1,Clear,sky is clear,2014-01-23 18:00:00,4027
9906,N/A,251.39,-21.76,-7.17,0.0,0.0,40,Clouds,scattered clouds,2014-01-23 19:00:00,2857
9907,N/A,252.14,-21.01,-5.82,0.0,0.0,40,Clouds,scattered clouds,2014-01-23 20:00:00,2475
9908,N/A,253.39,-19.76,-3.57,0.0,0.0,1,Clear,sky is clear,2014-01-23 21:00:00,3836
9909,N/A,255.33,-17.82,-0.08,0.0,0.0,64,Clouds,broken clouds,2014-01-23 23:00:00,1137
9910,N/A,256.32,-16.83,1.71,0.0,0.0,64,Clouds,broken clouds,2014-01-24 00:00:00,594
9911,N/A,258.02,-15.13,4.77,0.0,0.0,64,Clouds,broken clouds,2014-01-24 01:00:00,340
9912,N/A,260.04,-13.11,8.4,0.0,0.0,64,Clouds,broken clouds,2014-01-24 02:00:00,279
9913,N/A,261.41,-11.74,10.87,0.0,0.0,64,Clouds,broken clouds,2014-01-24 03:00:00,369
9914,N/A,262.64,-10.51,13.08,0.0,0.0,64,Snow,light snow,2014-01-24 04:00:00,728
9915,N/A,263.2,-9.95,14.09,0.0,0.0,64,Snow,light snow,2014-01-24 05:00:00,2542
9916,N/A,264.05,-9.1,15.62,0.0,0.0,64,Snow,light snow,2014-01-24 06:00:00,5335
9917,N/A,264.93,-8.22,17.2,0.0,0.0,64,Clouds,broken clouds,2014-01-24 07:00:00,6398
9918,N/A,266.03,-7.12,19.18,0.0,0.0,64,Clouds,broken clouds,2014-01-24 08:00:00,5685
9919,N/A,266.85,-6.3,20.66,0.0,0.0,64,Clouds,broken clouds,2014-01-24 09:00:00,4921
9920,N/A,268.3,-4.85,23.27,0.0,0.0,64,Clouds,broken clouds,2014-01-24 10:00:00,4446
9921,N/A,269.57,-3.58,25.56,0.0,0.0,64,Clouds,broken clouds,2014-01-24 11:00:00,4845
9922,N/A,271.16,-1.99,28.42,0.0,0.0,64,Clouds,broken clouds,2014-01-24 12:00:00,5231
9923,N/A,272.1,-1.05,30.11,0.0,0.0,64,Clouds,broken clouds,2014-01-24 13:00:00,5192
9924,N/A,272.27,-0.88,30.42,0.25,0.0,64,Rain,light rain,2014-01-24 14:00:00,5482
9925,N/A,272.39,-0.76,30.63,0.0,0.0,64,Clouds,broken clouds,2014-01-24 15:00:00,5903
9926,N/A,272.15,-1.0,30.2,0.0,0.0,64,Snow,light snow,2014-01-24 16:00:00,4880
9927,N/A,272.32,-0.83,30.51,0.25,0.0,64,Rain,light rain,2014-01-24 18:00:00,3449
9928,N/A,273.15,0.0,32.0,0.25,0.0,64,Rain,light rain,2014-01-24 19:00:00,2888
9929,N/A,273.61,0.46,32.83,0.0,0.0,64,Snow,light snow,2014-01-24 20:00:00,2415
9930,N/A,273.52,0.37,32.67,0.0,0.0,64,Clouds,broken clouds,2014-01-24 21:00:00,2560
9931,N/A,272.19,-0.96,30.27,0.0,0.0,64,Clouds,broken clouds,2014-01-24 22:00:00,3473
9932,N/A,271.75,-1.4,29.48,1.27,0.0,64,Rain,moderate rain,2014-01-24 23:00:00,1571
9933,N/A,269.58,-3.57,25.57,0.0,0.0,64,Clouds,broken clouds,2014-01-25 00:00:00,940
9934,N/A,266.97,-6.18,20.88,0.0,0.0,64,Clouds,broken clouds,2014-01-25 01:00:00,613
9935,N/A,264.83,-8.32,17.02,0.0,0.0,64,Clouds,broken clouds,2014-01-25 02:00:00,465
9936,N/A,262.76,-10.39,13.3,0.0,0.0,64,Clouds,broken clouds,2014-01-25 03:00:00,369
9937,N/A,260.91,-12.24,9.97,0.0,0.0,64,Clouds,broken clouds,2014-01-25 04:00:00,392
9938,N/A,259.9,-13.25,8.15,0.0,0.0,64,Clouds,broken clouds,2014-01-25 05:00:00,667
9939,N/A,258.59,-14.56,5.79,0.0,0.0,64,Haze,haze,2014-01-25 06:00:00,1208
9940,N/A,257.46,-15.69,3.76,0.0,0.0,64,Clouds,broken clouds,2014-01-25 07:00:00,2022
9941,N/A,256.49,-16.66,2.01,0.0,0.0,64,Clouds,broken clouds,2014-01-25 08:00:00,2926
9942,N/A,256.47,-16.68,1.98,0.0,0.0,64,Clouds,broken clouds,2014-01-25 09:00:00,3179
9943,N/A,256.75,-16.4,2.48,0.0,0.0,64,Snow,light snow,2014-01-25 10:00:00,3639
9944,N/A,257.49,-15.66,3.81,0.0,0.0,64,Snow,light snow,2014-01-25 11:00:00,4032
9945,N/A,258.24,-14.91,5.16,0.0,0.0,20,Haze,haze,2014-01-25 12:00:00,4539
9946,N/A,258.78,-14.37,6.13,0.0,0.0,64,Clouds,broken clouds,2014-01-25 13:00:00,4435
9947,N/A,259.04,-14.11,6.6,0.0,0.0,64,Clouds,broken clouds,2014-01-25 14:00:00,4521
9948,N/A,259.29,-13.86,7.05,0.0,0.0,64,Clouds,broken clouds,2014-01-25 15:00:00,4762
9949,N/A,258.81,-14.34,6.19,0.0,0.0,64,Clouds,broken clouds,2014-01-25 16:00:00,4582
9950,N/A,258.23,-14.92,5.14,0.0,0.0,64,Clouds,broken clouds,2014-01-25 17:00:00,4278
9951,N/A,257.33,-15.82,3.52,0.0,0.0,64,Clouds,broken clouds,2014-01-25 18:00:00,4144
9952,N/A,257.55,-15.6,3.92,0.0,0.0,64,Clouds,broken clouds,2014-01-25 19:00:00,3347
9953,N/A,258.32,-14.83,5.31,0.0,0.0,64,Clouds,broken clouds,2014-01-25 20:00:00,2691
9954,N/A,258.69,-14.46,5.97,0.0,0.0,64,Snow,light snow,2014-01-25 21:00:00,2723
9955,N/A,258.29,-14.86,5.25,0.0,0.0,90,Snow,light snow,2014-01-25 22:00:00,3917
9956,N/A,258.17,-14.98,5.04,0.25,0.0,64,Rain,light rain,2014-01-25 23:00:00,1922
9957,N/A,258.46,-14.69,5.56,0.76,0.0,64,Rain,light rain,2014-01-26 00:00:00,1063
9958,N/A,258.78,-14.37,6.13,0.25,0.0,64,Rain,light rain,2014-01-26 01:00:00,600
9959,N/A,259.02,-14.13,6.57,0.64,0.0,64,Rain,light rain,2014-01-26 02:00:00,477
9960,N/A,259.17,-13.98,6.84,0.51,0.0,64,Rain,light rain,2014-01-26 03:00:00,332
9961,N/A,259.16,-13.99,6.82,0.51,0.0,64,Rain,light rain,2014-01-26 04:00:00,303
9962,N/A,259.12,-14.03,6.75,0.25,0.0,64,Rain,light rain,2014-01-26 05:00:00,462
9963,N/A,259.02,-14.13,6.57,0.0,0.0,64,Snow,light snow,2014-01-26 06:00:00,733
9964,N/A,259.18,-13.97,6.85,0.0,0.0,64,Snow,light snow,2014-01-26 07:00:00,1190
9965,N/A,260.95,-12.2,10.04,0.0,0.0,90,Clouds,overcast clouds,2014-01-26 09:00:00,2131
9966,N/A,262.19,-10.96,12.27,0.0,0.0,90,Clouds,overcast clouds,2014-01-26 10:00:00,2643
9967,N/A,263.83,-9.32,15.22,0.0,0.0,90,Clouds,overcast clouds,2014-01-26 11:00:00,3100
9968,N/A,264.52,-8.63,16.47,0.0,0.0,75,Clouds,broken clouds,2014-01-26 12:00:00,3411
9969,N/A,264.26,-8.89,16.0,0.0,0.0,75,Clouds,broken clouds,2014-01-26 13:00:00,3581
9970,N/A,263.34,-9.81,14.34,0.0,0.0,40,Clouds,scattered clouds,2014-01-26 14:00:00,3508
9971,N/A,260.99,-12.16,10.11,0.0,0.0,20,Clouds,few clouds,2014-01-26 15:00:00,3575
9972,N/A,258.87,-14.28,6.3,0.0,0.0,40,Clouds,scattered clouds,2014-01-26 16:00:00,3701
9973,N/A,256.54,-16.61,2.1,0.0,0.0,75,Clouds,broken clouds,2014-01-26 17:00:00,3254
9974,N/A,256.15,-17.0,1.4,0.0,0.0,90,Clouds,overcast clouds,2014-01-26 18:00:00,2712
9975,N/A,255.69,-17.46,0.57,0.0,0.0,90,Clouds,overcast clouds,2014-01-26 19:00:00,2089
9976,N/A,255.39,-17.76,0.03,0.0,0.0,40,Clouds,scattered clouds,2014-01-26 20:00:00,1695
9977,N/A,254.65,-18.5,-1.3,0.0,0.0,1,Clear,sky is clear,2014-01-26 21:00:00,1432
9978,N/A,253.18,-19.97,-3.95,0.0,0.0,20,Clouds,few clouds,2014-01-26 22:00:00,1128
9979,N/A,251.64,-21.51,-6.72,0.0,0.0,40,Clouds,scattered clouds,2014-01-26 23:00:00,738
9980,N/A,250.9,-22.25,-8.05,0.0,0.0,20,Clouds,few clouds,2014-01-27 00:00:00,405
9981,N/A,249.9,-23.25,-9.85,0.0,0.0,20,Clouds,few clouds,2014-01-27 01:00:00,243
9982,N/A,249.15,-24.0,-11.2,0.0,0.0,1,Clear,sky is clear,2014-01-27 02:00:00,195
9983,N/A,248.86,-24.29,-11.72,0.0,0.0,1,Clear,sky is clear,2014-01-27 03:00:00,270
9984,N/A,248.27,-24.88,-12.78,0.0,0.0,40,Clouds,scattered clouds,2014-01-27 04:00:00,689
9985,N/A,247.4,-25.75,-14.35,0.0,0.0,40,Clouds,scattered clouds,2014-01-27 05:00:00,2213
9986,N/A,247.02,-26.13,-15.03,0.0,0.0,40,Clouds,scattered clouds,2014-01-27 06:00:00,4453
9987,N/A,246.65,-26.5,-15.7,0.0,0.0,20,Clouds,few clouds,2014-01-27 07:00:00,4360
9988,N/A,246.15,-27.0,-16.6,0.0,0.0,1,Clear,sky is clear,2014-01-27 08:00:00,3706
9989,N/A,247.15,-26.0,-14.8,0.0,0.0,1,Clear,sky is clear,2014-01-27 09:00:00,3570
9990,N/A,247.53,-25.62,-14.12,0.0,0.0,1,Clear,sky is clear,2014-01-27 10:00:00,3151
9991,N/A,248.9,-24.25,-11.65,0.0,0.0,1,Clear,sky is clear,2014-01-27 11:00:00,3314
9992,N/A,249.77,-23.38,-10.08,0.0,0.0,1,Clear,sky is clear,2014-01-27 12:00:00,3522
9993,N/A,250.4,-22.75,-8.95,0.0,0.0,1,Clear,sky is clear,2014-01-27 13:00:00,3675
9994,N/A,251.15,-22.0,-7.6,0.0,0.0,1,Clear,sky is clear,2014-01-27 14:00:00,4181
9995,N/A,251.4,-21.75,-7.15,0.0,0.0,1,Clear,sky is clear,2014-01-27 15:00:00,4412
9996,N/A,251.52,-21.63,-6.93,0.0,0.0,1,Clear,sky is clear,2014-01-27 16:00:00,5028
9997,N/A,250.77,-22.38,-8.28,0.0,0.0,1,Clear,sky is clear,2014-01-27 17:00:00,4760
9998,N/A,250.14,-23.01,-9.42,0.0,0.0,1,Clear,sky is clear,2014-01-27 18:00:00,3366
9999,N/A,249.64,-23.51,-10.32,0.0,0.0,1,Clear,sky is clear,2014-01-27 19:00:00,2305
10000,N/A,249.02,-24.13,-11.43,0.0,0.0,1,Clear,sky is clear,2014-01-27 20:00:00,1763
10001,N/A,248.64,-24.51,-12.12,0.0,0.0,1,Clear,sky is clear,2014-01-27 21:00:00,1721
10002,N/A,248.02,-25.13,-13.23,0.0,0.0,1,Clear,sky is clear,2014-01-27 22:00:00,1182
10003,N/A,247.77,-25.38,-13.68,0.0,0.0,1,Clear,sky is clear,2014-01-27 23:00:00,824
10004,N/A,247.27,-25.88,-14.58,0.0,0.0,1,Clear,sky is clear,2014-01-28 00:00:00,466
10005,N/A,246.64,-26.51,-15.72,0.0,0.0,1,Clear,sky is clear,2014-01-28 01:00:00,256
10006,N/A,246.38,-26.77,-16.19,0.0,0.0,1,Clear,sky is clear,2014-01-28 02:00:00,194
10007,N/A,247.0,-26.15,-15.07,0.0,0.0,1,Clear,sky is clear,2014-01-28 03:00:00,334
10008,N/A,246.39,-26.76,-16.17,0.0,0.0,1,Clear,sky is clear,2014-01-28 04:00:00,723
10009,N/A,246.52,-26.63,-15.93,0.0,0.0,1,Clear,sky is clear,2014-01-28 05:00:00,2238
10010,N/A,246.26,-26.89,-16.4,0.0,0.0,1,Clear,sky is clear,2014-01-28 06:00:00,4611
10011,N/A,246.39,-26.76,-16.17,0.0,0.0,1,Clear,sky is clear,2014-01-28 07:00:00,5071
10012,N/A,246.39,-26.76,-16.17,0.0,0.0,1,Clear,sky is clear,2014-01-28 08:00:00,4748
10013,N/A,247.9,-25.25,-13.45,0.0,0.0,1,Clear,sky is clear,2014-01-28 09:00:00,4003
10014,N/A,249.86,-23.29,-9.92,0.0,0.0,1,Clear,sky is clear,2014-01-28 10:00:00,3673
10015,N/A,250.9,-22.25,-8.05,0.0,0.0,1,Clear,sky is clear,2014-01-28 11:00:00,4043
10016,N/A,252.63,-20.52,-4.94,0.0,0.0,1,Clear,sky is clear,2014-01-28 12:00:00,4545
10017,N/A,254.14,-19.01,-2.22,0.0,0.0,1,Clear,sky is clear,2014-01-28 13:00:00,4456
10018,N/A,254.98,-18.17,-0.71,0.0,0.0,20,Clouds,few clouds,2014-01-28 14:00:00,4855
10019,N/A,255.34,-17.81,-0.06,0.0,0.0,40,Clouds,scattered clouds,2014-01-28 15:00:00,5266
10020,N/A,255.38,-17.77,0.01,0.0,0.0,40,Clouds,scattered clouds,2014-01-28 16:00:00,5958
10021,N/A,255.31,-17.84,-0.11,0.0,0.0,40,Clouds,scattered clouds,2014-01-28 17:00:00,5779
10022,N/A,254.96,-18.19,-0.74,0.0,0.0,40,Clouds,scattered clouds,2014-01-28 18:00:00,3873
10023,N/A,254.3,-18.85,-1.93,0.0,0.0,40,Clouds,scattered clouds,2014-01-28 19:00:00,2783
10024,N/A,253.39,-19.76,-3.57,0.0,0.0,40,Clouds,scattered clouds,2014-01-28 20:00:00,2526
10025,N/A,253.27,-19.88,-3.78,0.0,0.0,20,Clouds,few clouds,2014-01-28 21:00:00,2264
10026,N/A,253.14,-20.01,-4.02,0.0,0.0,1,Clear,sky is clear,2014-01-28 22:00:00,1829
10027,N/A,252.77,-20.38,-4.68,0.0,0.0,20,Clouds,few clouds,2014-01-28 23:00:00,1198
10028,N/A,252.73,-20.42,-4.76,0.0,0.0,1,Clear,sky is clear,2014-01-29 00:00:00,459
10029,N/A,252.65,-20.5,-4.9,0.0,0.0,1,Clear,sky is clear,2014-01-29 01:00:00,292
10030,N/A,252.0,-21.15,-6.07,0.0,0.0,1,Clear,sky is clear,2014-01-29 02:00:00,233
10031,N/A,252.02,-21.13,-6.03,0.0,0.0,1,Clear,sky is clear,2014-01-29 03:00:00,308
10032,N/A,252.77,-20.38,-4.68,0.0,0.0,1,Clear,sky is clear,2014-01-29 04:00:00,771
10033,N/A,252.15,-21.0,-5.8,0.0,0.0,1,Clear,sky is clear,2014-01-29 05:00:00,2570
10034,N/A,251.65,-21.5,-6.7,0.0,0.0,1,Clear,sky is clear,2014-01-29 06:00:00,5315
10035,N/A,251.52,-21.63,-6.93,0.0,0.0,1,Clear,sky is clear,2014-01-29 07:00:00,5986
10036,N/A,253.84,-19.31,-2.76,0.0,0.0,20,Clouds,few clouds,2014-01-29 08:00:00,4990
10037,N/A,255.84,-17.31,0.84,0.0,0.0,20,Clouds,few clouds,2014-01-29 09:00:00,5177
10038,N/A,258.32,-14.83,5.31,0.0,0.0,20,Clouds,few clouds,2014-01-29 10:00:00,4243
10039,N/A,261.61,-11.54,11.23,0.0,0.0,40,Clouds,scattered clouds,2014-01-29 11:00:00,4491
10040,N/A,263.82,-9.33,15.21,0.0,0.0,75,Clouds,broken clouds,2014-01-29 12:00:00,4707
10041,N/A,266.61,-6.54,20.23,0.0,0.0,75,Clouds,broken clouds,2014-01-29 13:00:00,4750
10042,N/A,268.48,-4.67,23.59,0.0,0.0,75,Clouds,broken clouds,2014-01-29 14:00:00,5125
10043,N/A,269.45,-3.7,25.34,0.25,0.0,75,Rain,light rain,2014-01-29 15:00:00,5597
10044,N/A,270.02,-3.13,26.37,0.0,0.0,75,Clouds,broken clouds,2014-01-29 16:00:00,6285
10045,N/A,270.69,-2.46,27.57,0.0,0.0,75,Clouds,broken clouds,2014-01-29 17:00:00,6196
10046,N/A,270.94,-2.21,28.02,0.0,0.0,75,Clouds,broken clouds,2014-01-29 18:00:00,4584
10047,N/A,271.46,-1.69,28.96,0.0,0.0,90,Clouds,overcast clouds,2014-01-29 19:00:00,3122
10048,N/A,271.57,-1.58,29.16,0.0,0.0,1,Clear,sky is clear,2014-01-29 20:00:00,2700
10049,N/A,271.58,-1.57,29.17,0.0,0.0,40,Clouds,scattered clouds,2014-01-29 21:00:00,2388
10050,N/A,270.44,-2.71,27.12,0.0,0.0,90,Clouds,overcast clouds,2014-01-29 22:00:00,1527
10051,N/A,269.69,-3.46,25.77,0.0,0.0,90,Clouds,overcast clouds,2014-01-29 23:00:00,1025
10052,N/A,269.67,-3.48,25.74,0.0,0.0,90,Clouds,overcast clouds,2014-01-30 00:00:00,499
10053,N/A,269.55,-3.6,25.52,0.0,0.0,90,Clouds,overcast clouds,2014-01-30 01:00:00,298
